5 0 0 0 0 0 0 
6.58221e+06 -1.48701e+11 6.11194e+09 -433458   -1697.79 -29889.8 -0.0791834
6.58221e+06 -239563 -258833 -12088.2   -0.0345721 -0.061346 -0.00562846
6.58221e+06 -3.51755e+10 3.69894e+10 6.32513e+09   -43251 -31913.8 1359.5
6.58221e+06 1.18818e+11 -2.71692e+10 -7.61356e+09   10445.6 31048.9 -131.058
6.58537e+06 -1.48719e+11 6.42008e+09 3.3956e+07   -2645.05 -29897.2 33.9298
6.58537e+06 -1.48706e+11 6.01762e+09 -433683   -1678.89 -29890.5 -0.071095
6.58537e+06 -239672 -259027 -12106   -0.0345806 -0.0613401 -0.00562952
6.58537e+06 -3.53116e+10 3.68883e+10 6.32936e+09   -43142.8 -32027.7 1340.03
6.58537e+06 1.18851e+11 -2.70712e+10 -7.61397e+09   10418.3 31055.1 -129.307
6.58852e+06 -1.48728e+11 6.32571e+09 3.4061e+07   -2625.92 -29905.7 33.2703
6.58852e+06 -1.48711e+11 5.9233e+09 -433881   -1660 -29891.1 -0.062986
6.58852e+06 -239781 -259220 -12123.8   -0.0345892 -0.0613342 -0.00563058
6.58852e+06 -3.54474e+10 3.67869e+10 6.33352e+09   -43034.2 -32141.1 1320.57
6.58852e+06 1.18884e+11 -2.69732e+10 -7.61437e+09   10391 31061.4 -127.556
6.59168e+06 -1.48736e+11 6.23132e+09 3.41639e+07   -2606.72 -29914.2 32.6091
6.59168e+06 -1.48716e+11 5.82898e+09 -434054   -1641.11 -29891.8 -0.0548568
6.59168e+06 -239891 -259414 -12141.5   -0.0345977 -0.0613283 -0.00563164
6.59168e+06 -3.55828e+10 3.66851e+10 6.33763e+09   -42925.4 -32254 1301.12
6.59168e+06 1.18916e+11 -2.68752e+10 -7.61477e+09   10363.6 31067.6 -125.806
6.59483e+06 -1.48744e+11 6.1369e+09 3.42647e+07   -2587.47 -29922.6 31.9462
6.59483e+06 -1.48722e+11 5.73466e+09 -434202   -1622.22 -29892.4 -0.0467079
6.59483e+06 -240000 -259608 -12159.3   -0.0346064 -0.0613225 -0.0056327
6.59483e+06 -3.57179e+10 3.6583e+10 6.34167e+09   -42816.2 -32366.5 1281.69
6.59483e+06 1.18949e+11 -2.67771e+10 -7.61516e+09   10336.3 31073.7 -124.056
6.59799e+06 -1.48752e+11 6.04246e+09 3.43634e+07   -2568.16 -29931 31.2818
6.59799e+06 -1.48727e+11 5.64033e+09 -434323   -1603.33 -29893.1 -0.0385396
6.59799e+06 -240109 -259801 -12177.1   -0.034615 -0.0613168 -0.00563376
6.59799e+06 -3.58527e+10 3.64805e+10 6.34566e+09   -42706.8 -32478.6 1262.26
6.59799e+06 1.18982e+11 -2.66791e+10 -7.61555e+09   10309 31079.9 -122.306
6.60114e+06 -1.4876e+11 5.94798e+09 3.446e+07   -2548.79 -29939.5 30.6159
6.60114e+06 -1.48732e+11 5.54601e+09 -434419   -1584.44 -29893.7 -0.0303524
6.60114e+06 -240218 -259994 -12194.9   -0.0346237 -0.0613111 -0.00563482
6.60114e+06 -3.59871e+10 3.63776e+10 6.34958e+09   -42597.1 -32590.2 1242.85
6.60114e+06 1.19014e+11 -2.6581e+10 -7.61593e+09   10281.7 31086 -120.557
6.6043e+06 -1.48768e+11 5.85349e+09 3.45545e+07   -2529.36 -29947.9 29.9484
6.6043e+06 -1.48737e+11 5.45168e+09 -434489   -1565.55 -29894.3 -0.0221467
6.6043e+06 -240328 -260188 -12212.6   -0.0346325 -0.0613054 -0.00563588
6.6043e+06 -3.61212e+10 3.62745e+10 6.35344e+09   -42487.2 -32701.4 1223.45
6.6043e+06 1.19046e+11 -2.64829e+10 -7.6163e+09   10254.3 31092.1 -118.808
6.60745e+06 -1.48776e+11 5.75896e+09 3.46469e+07   -2509.88 -29956.2 29.2794
6.60745e+06 -1.48741e+11 5.35735e+09 -434533   -1546.66 -29894.9 -0.0139229
6.60745e+06 -240437 -260381 -12230.4   -0.0346413 -0.0612998 -0.00563695
6.60745e+06 -3.62549e+10 3.61709e+10 6.35724e+09   -42377 -32812 1204.06
6.60745e+06 1.19079e+11 -2.63847e+10 -7.61667e+09   10227 31098.2 -117.06
6.61061e+06 -1.48784e+11 5.66441e+09 3.47372e+07   -2490.35 -29964.6 28.609
6.61061e+06 -1.48746e+11 5.26301e+09 -434551   -1527.77 -29895.5 -0.00568135
6.61061e+06 -240546 -260575 -12248.2   -0.0346502 -0.0612943 -0.00563801
6.61061e+06 -3.63882e+10 3.6067e+10 6.36098e+09   -42266.5 -32922.3 1184.69
6.61061e+06 1.19111e+11 -2.62866e+10 -7.61704e+09   10199.7 31104.2 -115.311
6.61377e+06 -1.48792e+11 5.56983e+09 3.48253e+07   -2470.75 -29972.9 27.9372
6.61377e+06 -1.48751e+11 5.16868e+09 -434543   -1508.88 -29896.1 0.00257744
6.61377e+06 -240656 -260768 -12266   -0.034659 -0.0612888 -0.00563908
6.61377e+06 -3.65213e+10 3.59628e+10 6.36465e+09   -42155.7 -33032.1 1165.32
6.61377e+06 1.19143e+11 -2.61884e+10 -7.6174e+09   10172.3 31110.3 -113.564
6.61692e+06 -1.48799e+11 5.47523e+09 3.49114e+07   -2451.1 -29981.2 27.264
6.61692e+06 -1.48756e+11 5.07434e+09 -434508   -1490 -29896.6 0.0108531
6.61692e+06 -240765 -260962 -12283.8   -0.034668 -0.0612834 -0.00564015
6.61692e+06 -3.66539e+10 3.58582e+10 6.36827e+09   -42044.7 -33141.4 1145.97
6.61692e+06 1.19175e+11 -2.60902e+10 -7.61775e+09   10145 31116.3 -111.816
6.62008e+06 -1.48807e+11 5.3806e+09 3.49953e+07   -2431.39 -29989.5 26.5894
6.62008e+06 -1.4876e+11 4.98e+09 -434448   -1471.11 -29897.2 0.0191452
6.62008e+06 -240874 -261155 -12301.6   -0.034677 -0.061278 -0.00564122
6.62008e+06 -3.67863e+10 3.57533e+10 6.37182e+09   -41933.4 -33250.3 1126.64
6.62008e+06 1.19207e+11 -2.5992e+10 -7.6181e+09   10117.7 31122.3 -110.069
6.62323e+06 -1.48815e+11 5.28595e+09 3.5077e+07   -2411.63 -29997.8 25.9135
6.62323e+06 -1.48765e+11 4.88566e+09 -434361   -1452.23 -29897.7 0.0274533
6.62323e+06 -240984 -261348 -12319.4   -0.034686 -0.0612727 -0.00564229
6.62323e+06 -3.69182e+10 3.56481e+10 6.37532e+09   -41821.8 -33358.7 1107.32
6.62323e+06 1.19239e+11 -2.58938e+10 -7.61844e+09   10090.3 31128.2 -108.322
6.62639e+06 -1.48822e+11 5.19126e+09 3.51567e+07   -2391.81 -30006.1 25.2364
6.62639e+06 -1.48769e+11 4.79132e+09 -434249   -1433.34 -29898.3 0.035777
6.62639e+06 -241093 -261542 -12337.2   -0.034695 -0.0612674 -0.00564336
6.62639e+06 -3.70498e+10 3.55425e+10 6.37875e+09   -41710 -33466.7 1088.01
6.62639e+06 1.1927e+11 -2.57956e+10 -7.61877e+09   10063 31134.2 -106.576
6.62954e+06 -1.4883e+11 5.09656e+09 3.52341e+07   -2371.93 -30014.3 24.558
6.62954e+06 -1.48774e+11 4.69698e+09 -434109   -1414.46 -29898.8 0.044116
6.62954e+06 -241203 -261735 -12355   -0.0347041 -0.0612622 -0.00564444
6.62954e+06 -3.71811e+10 3.54365e+10 6.38212e+09   -41598 -33574.2 1068.71
6.62954e+06 1.19302e+11 -2.56973e+10 -7.61911e+09   10035.7 31140.1 -104.83
6.6327e+06 -1.48837e+11 5.00182e+09 3.53095e+07   -2352 -30022.5 23.8784
6.6327e+06 -1.48778e+11 4.60263e+09 -433944   -1395.57 -29899.3 0.0524698
6.6327e+06 -241312 -261928 -12372.8   -0.0347133 -0.0612571 -0.00564551
6.6327e+06 -3.7312e+10 3.53302e+10 6.38544e+09   -41485.6 -33681.2 1049.43
6.6327e+06 1.19334e+11 -2.5599e+10 -7.61943e+09   10008.3 31146 -103.084
6.63585e+06 -1.48845e+11 4.90706e+09 3.53827e+07   -2332.01 -30030.7 23.1976
6.63585e+06 -1.48783e+11 4.50829e+09 -433752   -1376.69 -29899.8 0.0608379
6.63585e+06 -241422 -262121 -12390.7   -0.0347225 -0.061252 -0.00564659
6.63585e+06 -3.74425e+10 3.52236e+10 6.38869e+09   -41373.1 -33787.8 1030.17
6.63585e+06 1.19365e+11 -2.55007e+10 -7.61975e+09   9981.01 31151.8 -101.339
6.63901e+06 -1.48852e+11 4.81228e+09 3.54537e+07   -2311.96 -30038.9 22.5156
6.63901e+06 -1.48787e+11 4.41394e+09 -433533   -1357.81 -29900.2 0.06922
6.63901e+06 -241532 -262315 -12408.5   -0.0347317 -0.0612469 -0.00564767
6.63901e+06 -3.75727e+10 3.51167e+10 6.39188e+09   -41260.2 -33894 1010.92
6.63901e+06 1.19397e+11 -2.54024e+10 -7.62006e+09   9953.67 31157.7 -99.5941
6.64216e+06 -1.48859e+11 4.71747e+09 3.55226e+07   -2291.86 -30047 21.8326
6.64216e+06 -1.48791e+11 4.31959e+09 -433289   -1338.93 -29900.7 0.0776157
6.64216e+06 -241641 -262508 -12426.3   -0.0347409 -0.0612419 -0.00564875
6.64216e+06 -3.77026e+10 3.50094e+10 6.395e+09   -41147.2 -33999.6 991.681
6.64216e+06 1.19428e+11 -2.53041e+10 -7.62037e+09   9926.34 31163.5 -97.8495
6.64532e+06 -1.48866e+11 4.62263e+09 3.55894e+07   -2271.7 -30055.1 21.1484
6.64532e+06 -1.48795e+11 4.22524e+09 -433017   -1320.05 -29901.2 0.0860245
6.64532e+06 -241751 -262701 -12444.1   -0.0347503 -0.061237 -0.00564983
6.64532e+06 -3.78321e+10 3.49018e+10 6.39807e+09   -41033.9 -34104.9 972.461
6.64532e+06 1.19459e+11 -2.52057e+10 -7.62068e+09   9899 31169.3 -96.1053
6.64847e+06 -1.48873e+11 4.52777e+09 3.56539e+07   -2251.49 -30063.2 20.4632
6.64847e+06 -1.48799e+11 4.13089e+09 -432719   -1301.17 -29901.6 0.0944461
6.64847e+06 -241860 -262894 -12462   -0.0347596 -0.0612321 -0.00565091
6.64847e+06 -3.79612e+10 3.47938e+10 6.40108e+09   -40920.3 -34209.6 953.255
6.64847e+06 1.1949e+11 -2.51074e+10 -7.62097e+09   9871.66 31175 -94.3615
6.65163e+06 -1.4888e+11 4.43288e+09 3.57163e+07   -2231.22 -30071.3 19.777
6.65163e+06 -1.48804e+11 4.03653e+09 -432394   -1282.29 -29902 0.10288
6.65163e+06 -241970 -263088 -12479.8   -0.034769 -0.0612272 -0.005652
6.65163e+06 -3.80899e+10 3.46856e+10 6.40403e+09   -40806.5 -34313.9 934.066
6.65163e+06 1.19521e+11 -2.5009e+10 -7.62127e+09   9844.33 31180.8 -92.618
6.65479e+06 -1.48887e+11 4.33797e+09 3.57766e+07   -2210.9 -30079.3 19.0898
6.65479e+06 -1.48807e+11 3.94218e+09 -432043   -1263.41 -29902.5 0.111326
6.65479e+06 -242080 -263281 -12497.6   -0.0347784 -0.0612224 -0.00565308
6.65479e+06 -3.82183e+10 3.4577e+10 6.40692e+09   -40692.5 -34417.8 914.892
6.65479e+06 1.19552e+11 -2.49106e+10 -7.62155e+09   9816.99 31186.5 -90.8749
6.65794e+06 -1.48894e+11 4.24303e+09 3.58346e+07   -2190.52 -30087.4 18.4017
6.65794e+06 -1.48811e+11 3.84782e+09 -431665   -1244.53 -29902.9 0.119783
6.65794e+06 -242190 -263474 -12515.5   -0.0347879 -0.0612177 -0.00565417
6.65794e+06 -3.83464e+10 3.4468e+10 6.40974e+09   -40578.2 -34521.2 895.734
6.65794e+06 1.19583e+11 -2.48121e+10 -7.62183e+09   9789.66 31192.2 -89.1322
6.6611e+06 -1.48901e+11 4.14807e+09 3.58905e+07   -2170.09 -30095.3 17.7127
6.6611e+06 -1.48815e+11 3.75347e+09 -431260   -1225.66 -29903.3 0.128251
6.6611e+06 -242299 -263667 -12533.3   -0.0347974 -0.061213 -0.00565526
6.6611e+06 -3.84741e+10 3.43588e+10 6.41251e+09   -40463.7 -34624.1 876.593
6.6611e+06 1.19614e+11 -2.47137e+10 -7.62211e+09   9762.32 31197.9 -87.3899
6.66425e+06 -1.48908e+11 4.05308e+09 3.59442e+07   -2149.6 -30103.3 17.0227
6.66425e+06 -1.48819e+11 3.65911e+09 -430829   -1206.78 -29903.7 0.136731
6.66425e+06 -242409 -263860 -12551.2   -0.0348069 -0.0612084 -0.00565635
6.66425e+06 -3.86014e+10 3.42492e+10 6.41521e+09   -40348.9 -34726.6 857.467
6.66425e+06 1.19645e+11 -2.46152e+10 -7.62238e+09   9734.98 31203.5 -85.6479
6.66741e+06 -1.48915e+11 3.95806e+09 3.59958e+07   -2129.05 -30111.3 16.332
6.66741e+06 -1.48823e+11 3.56475e+09 -430371   -1187.9 -29904 0.14522
6.66741e+06 -242519 -264053 -12569   -0.0348165 -0.0612038 -0.00565745
6.66741e+06 -3.87283e+10 3.41393e+10 6.41786e+09   -40233.9 -34828.6 838.359
6.66741e+06 1.19675e+11 -2.45168e+10 -7.62265e+09   9707.65 31209.1 -83.9063
6.67056e+06 -1.48921e+11 3.86302e+09 3.60451e+07   -2108.46 -30119.2 15.6404
6.67056e+06 -1.48827e+11 3.47039e+09 -429886   -1169.03 -29904.4 0.153719
6.67056e+06 -242629 -264246 -12586.9   -0.0348261 -0.0611993 -0.00565854
6.67056e+06 -3.88549e+10 3.40291e+10 6.42044e+09   -40118.7 -34930.2 819.267
6.67056e+06 1.19706e+11 -2.44183e+10 -7.6229e+09   9680.31 31214.7 -82.1651
6.67372e+06 -1.48928e+11 3.76796e+09 3.60923e+07   -2087.8 -30127.1 14.948
6.67372e+06 -1.4883e+11 3.37602e+09 -429374   -1150.16 -29904.7 0.162228
6.67372e+06 -242739 -264440 -12604.7   -0.0348357 -0.0611949 -0.00565964
6.67372e+06 -3.89812e+10 3.39185e+10 6.42297e+09   -40003.3 -35031.3 800.193
6.67372e+06 1.19736e+11 -2.43197e+10 -7.62316e+09   9652.97 31220.3 -80.4243
6.67687e+06 -1.48934e+11 3.67287e+09 3.61373e+07   -2067.09 -30134.9 14.2549
6.67687e+06 -1.48834e+11 3.28166e+09 -428835   -1131.28 -29905.1 0.170746
6.67687e+06 -242849 -264633 -12622.6   -0.0348454 -0.0611905 -0.00566074
6.67687e+06 -3.9107e+10 3.38077e+10 6.42543e+09   -39887.6 -35131.9 781.136
6.67687e+06 1.19767e+11 -2.42212e+10 -7.62341e+09   9625.63 31225.9 -78.6838
6.68003e+06 -1.48941e+11 3.57776e+09 3.61801e+07   -2046.33 -30142.8 13.5611
6.68003e+06 -1.48837e+11 3.1873e+09 -428269   -1112.41 -29905.4 0.179272
6.68003e+06 -242959 -264826 -12640.5   -0.0348551 -0.0611861 -0.00566184
6.68003e+06 -3.92325e+10 3.36965e+10 6.42784e+09   -39771.8 -35232.1 762.096
6.68003e+06 1.19797e+11 -2.41227e+10 -7.62365e+09   9598.3 31231.4 -76.9437
6.68318e+06 -1.48947e+11 3.48262e+09 3.62207e+07   -2025.51 -30150.6 12.8666
6.68318e+06 -1.48841e+11 3.09293e+09 -427677   -1093.54 -29905.7 0.187807
6.68318e+06 -243069 -265019 -12658.3   -0.0348649 -0.0611818 -0.00566295
6.68318e+06 -3.93576e+10 3.3585e+10 6.43018e+09   -39655.7 -35331.8 743.074
6.68318e+06 1.19827e+11 -2.40241e+10 -7.62389e+09   9570.96 31236.9 -75.204
6.68634e+06 -1.48954e+11 3.38746e+09 3.62591e+07   -2004.64 -30158.4 12.1714
6.68634e+06 -1.48844e+11 2.99857e+09 -427057   -1074.67 -29906 0.196349
6.68634e+06 -243179 -265212 -12676.2   -0.0348747 -0.0611776 -0.00566405
6.68634e+06 -3.94824e+10 3.34732e+10 6.43247e+09   -39539.3 -35431.1 724.069
6.68634e+06 1.19857e+11 -2.39255e+10 -7.62412e+09   9543.62 31242.4 -73.4647
6.6895e+06 -1.4896e+11 3.29227e+09 3.62953e+07   -1983.71 -30166.1 11.4756
6.6895e+06 -1.48847e+11 2.9042e+09 -426411   -1055.8 -29906.3 0.204899
6.6895e+06 -243289 -265405 -12694.1   -0.0348845 -0.0611734 -0.00566516
6.6895e+06 -3.96068e+10 3.33611e+10 6.43469e+09   -39422.8 -35529.9 705.083
6.6895e+06 1.19887e+11 -2.38269e+10 -7.62434e+09   9516.28 31247.8 -71.7257
6.69265e+06 -1.48966e+11 3.19706e+09 3.63293e+07   -1962.73 -30173.9 10.7793
6.69265e+06 -1.48851e+11 2.80983e+09 -425737   -1036.93 -29906.6 0.213456
6.69265e+06 -243399 -265598 -12712   -0.0348944 -0.0611692 -0.00566627
6.69265e+06 -3.97308e+10 3.32487e+10 6.43686e+09   -39306.1 -35628.2 686.115
6.69265e+06 1.19917e+11 -2.37283e+10 -7.62457e+09   9488.94 31253.3 -69.9871
6.69581e+06 -1.48972e+11 3.10182e+09 3.63611e+07   -1941.7 -30181.6 10.0824
6.69581e+06 -1.48854e+11 2.71546e+09 -425037   -1018.06 -29906.9 0.222019
6.69581e+06 -243509 -265791 -12729.8   -0.0349043 -0.0611652 -0.00566738
6.69581e+06 -3.98545e+10 3.3136e+10 6.43896e+09   -39189.1 -35726.1 667.166
6.69581e+06 1.19947e+11 -2.36297e+10 -7.62478e+09   9461.61 31258.7 -68.249
6.69896e+06 -1.48978e+11 3.00656e+09 3.63907e+07   -1920.61 -30189.2 9.385
6.69896e+06 -1.48857e+11 2.62109e+09 -424309   -999.193 -29907.1 0.230589
6.69896e+06 -243619 -265984 -12747.7   -0.0349142 -0.0611611 -0.00566849
6.69896e+06 -3.99778e+10 3.30229e+10 6.44101e+09   -39071.9 -35823.5 648.235
6.69896e+06 1.19977e+11 -2.3531e+10 -7.62499e+09   9434.27 31264.1 -66.5112
6.70212e+06 -1.48984e+11 2.91128e+09 3.64181e+07   -1899.47 -30196.9 8.68711
6.70212e+06 -1.4886e+11 2.52672e+09 -423554   -980.326 -29907.4 0.239164
6.70212e+06 -243730 -266177 -12765.6   -0.0349242 -0.0611572 -0.00566961
6.70212e+06 -4.01007e+10 3.29096e+10 6.44299e+09   -38954.5 -35920.5 629.323
6.70212e+06 1.20007e+11 -2.34324e+10 -7.6252e+09   9406.93 31269.4 -64.7737
6.70527e+06 -1.4899e+11 2.81597e+09 3.64433e+07   -1878.28 -30204.5 7.98878
6.70527e+06 -1.48863e+11 2.43235e+09 -422773   -961.46 -29907.6 0.247745
6.70527e+06 -243840 -266370 -12783.5   -0.0349342 -0.0611532 -0.00567073
6.70527e+06 -4.02232e+10 3.27959e+10 6.44492e+09   -38837 -36017 610.43
6.70527e+06 1.20036e+11 -2.33337e+10 -7.62539e+09   9379.59 31274.8 -63.0367
6.70843e+06 -1.48996e+11 2.72064e+09 3.64663e+07   -1857.03 -30212.1 7.29004
6.70843e+06 -1.48866e+11 2.33798e+09 -421964   -942.596 -29907.8 0.25633
6.70843e+06 -243950 -266563 -12801.4   -0.0349442 -0.0611494 -0.00567185
6.70843e+06 -4.03454e+10 3.2682e+10 6.44679e+09   -38719.2 -36113 591.556
6.70843e+06 1.20066e+11 -2.3235e+10 -7.62559e+09   9352.26 31280.1 -61.3001
6.71158e+06 -1.49002e+11 2.62529e+09 3.64871e+07   -1835.72 -30219.6 6.59092
6.71158e+06 -1.48869e+11 2.24361e+09 -421128   -923.731 -29908 0.26492
6.71158e+06 -244060 -266756 -12819.3   -0.0349543 -0.0611456 -0.00567297
6.71158e+06 -4.04672e+10 3.25677e+10 6.44859e+09   -38601.2 -36208.6 572.702
6.71158e+06 1.20095e+11 -2.31362e+10 -7.62578e+09   9324.92 31285.4 -59.5638
6.71474e+06 -1.49007e+11 2.52991e+09 3.65057e+07   -1814.37 -30227.1 5.89145
6.71474e+06 -1.48872e+11 2.14923e+09 -420265   -904.868 -29908.2 0.273514
6.71474e+06 -244171 -266949 -12837.2   -0.0349644 -0.0611418 -0.0056741
6.71474e+06 -4.05886e+10 3.24532e+10 6.45034e+09   -38483 -36303.7 553.867
6.71474e+06 1.20125e+11 -2.30375e+10 -7.62596e+09   9297.58 31290.6 -57.828
6.71789e+06 -1.49013e+11 2.4345e+09 3.65221e+07   -1792.96 -30234.6 5.19167
6.71789e+06 -1.48875e+11 2.05486e+09 -419375   -886.006 -29908.4 0.282112
6.71789e+06 -244281 -267141 -12855.1   -0.0349745 -0.0611381 -0.00567523
6.71789e+06 -4.07097e+10 3.23383e+10 6.45203e+09   -38364.6 -36398.4 535.052
6.71789e+06 1.20154e+11 -2.29388e+10 -7.62613e+09   9270.24 31295.9 -56.0925
6.72105e+06 -1.49019e+11 2.33908e+09 3.65363e+07   -1771.5 -30242.1 4.49162
6.72105e+06 -1.48877e+11 1.96049e+09 -418457   -867.144 -29908.6 0.290714
6.72105e+06 -244392 -267334 -12873   -0.0349847 -0.0611345 -0.00567636
6.72105e+06 -4.08304e+10 3.22232e+10 6.45366e+09   -38246 -36492.6 516.258
6.72105e+06 1.20183e+11 -2.284e+10 -7.62631e+09   9242.91 31301.1 -54.3574
6.7242e+06 -1.49024e+11 2.24363e+09 3.65483e+07   -1749.98 -30249.5 3.79132
6.7242e+06 -1.4888e+11 1.86611e+09 -417513   -848.283 -29908.7 0.299318
6.7242e+06 -244502 -267527 -12891   -0.0349949 -0.0611309 -0.00567749
6.7242e+06 -4.09507e+10 3.21077e+10 6.45523e+09   -38127.2 -36586.3 497.483
6.7242e+06 1.20212e+11 -2.27412e+10 -7.62647e+09   9215.57 31306.3 -52.6227
6.72736e+06 -1.4903e+11 2.14815e+09 3.6558e+07   -1728.42 -30256.9 3.0908
6.72736e+06 -1.48883e+11 1.77174e+09 -416541   -829.424 -29908.9 0.307924
6.72736e+06 -244612 -267720 -12908.9   -0.0350051 -0.0611273 -0.00567862
6.72736e+06 -4.10706e+10 3.1992e+10 6.45674e+09   -38008.2 -36679.6 478.728
6.72736e+06 1.20241e+11 -2.26424e+10 -7.62663e+09   9188.23 31311.5 -50.8884
6.73052e+06 -1.49035e+11 2.05266e+09 3.65655e+07   -1706.8 -30264.2 2.39012
6.73052e+06 -1.48885e+11 1.67736e+09 -415542   -810.565 -29909 0.316533
6.73052e+06 -244723 -267913 -12926.8   -0.0350154 -0.0611239 -0.00567976
6.73052e+06 -4.11902e+10 3.18759e+10 6.45819e+09   -37889.1 -36772.4 459.995
6.73052e+06 1.2027e+11 -2.25436e+10 -7.62679e+09   9160.89 31316.6 -49.1545
6.73367e+06 -1.4904e+11 1.95714e+09 3.65709e+07   -1685.13 -30271.6 1.68928
6.73367e+06 -1.48888e+11 1.58298e+09 -414516   -791.707 -29909.1 0.325143
6.73367e+06 -244833 -268106 -12944.7   -0.0350257 -0.0611204 -0.0056809
6.73367e+06 -4.13094e+10 3.17596e+10 6.45958e+09   -37769.7 -36864.8 441.281
6.73367e+06 1.20299e+11 -2.24448e+10 -7.62694e+09   9133.56 31321.7 -47.421
6.73683e+06 -1.49046e+11 1.86159e+09 3.6574e+07   -1663.4 -30278.9 0.988341
6.73683e+06 -1.4889e+11 1.48861e+09 -413463   -772.85 -29909.3 0.333754
6.73683e+06 -244944 -268299 -12962.6   -0.035036 -0.0611171 -0.00568204
6.73683e+06 -4.14282e+10 3.1643e+10 6.46092e+09   -37650.2 -36956.7 422.589
6.73683e+06 1.20327e+11 -2.23459e+10 -7.62708e+09   9106.22 31326.8 -45.6879
6.73998e+06 -1.49051e+11 1.76603e+09 3.65749e+07   -1641.62 -30286.1 0.287324
6.73998e+06 -1.48893e+11 1.39423e+09 -412383   -753.993 -29909.4 0.342366
6.73998e+06 -245055 -268492 -12980.6   -0.0350463 -0.0611137 -0.00568319
6.73998e+06 -4.15466e+10 3.15261e+10 6.46219e+09   -37530.5 -37048.1 403.918
6.73998e+06 1.20356e+11 -2.2247e+10 -7.62722e+09   9078.89 31331.9 -43.9552
6.74314e+06 -1.49056e+11 1.67044e+09 3.65736e+07   -1619.8 -30293.3 -0.413736
6.74314e+06 -1.48895e+11 1.29985e+09 -411275   -735.138 -29909.4 0.350979
6.74314e+06 -245165 -268684 -12998.5   -0.0350567 -0.0611105 -0.00568433
6.74314e+06 -4.16646e+10 3.14089e+10 6.46341e+09   -37410.6 -37139.1 385.268
6.74314e+06 1.20385e+11 -2.21482e+10 -7.62735e+09   9051.55 31337 -42.2229
6.74629e+06 -1.49061e+11 1.57483e+09 3.65701e+07   -1597.91 -30300.5 -1.1148
6.74629e+06 -1.48897e+11 1.20548e+09 -410141   -716.284 -29909.5 0.359592
6.74629e+06 -245276 -268877 -13016.5   -0.0350671 -0.0611073 -0.00568548
6.74629e+06 -4.17823e+10 3.12914e+10 6.46456e+09   -37290.5 -37229.7 366.639
6.74629e+06 1.20413e+11 -2.20493e+10 -7.62748e+09   9024.22 31342 -40.491
6.74945e+06 -1.49066e+11 1.4792e+09 3.65643e+07   -1575.98 -30307.7 -1.81585
6.74945e+06 -1.48899e+11 1.1111e+09 -408979   -697.43 -29909.6 0.368204
6.74945e+06 -245387 -269070 -13034.4   -0.0350776 -0.0611041 -0.00568664
6.74945e+06 -4.18996e+10 3.11737e+10 6.46566e+09   -37170.2 -37319.7 348.032
6.74945e+06 1.20442e+11 -2.19503e+10 -7.6276e+09   8996.88 31347 -38.7594
6.7526e+06 -1.49071e+11 1.38354e+09 3.65564e+07   -1554 -30314.8 -2.51683
6.7526e+06 -1.48902e+11 1.01672e+09 -407790   -678.577 -29909.7 0.376815
6.7526e+06 -245497 -269263 -13052.3   -0.035088 -0.061101 -0.00568779
6.7526e+06 -4.20165e+10 3.10556e+10 6.4667e+09   -37049.8 -37409.3 329.447
6.7526e+06 1.2047e+11 -2.18514e+10 -7.62772e+09   8969.55 31352 -37.0283
6.75576e+06 -1.49076e+11 1.28786e+09 3.65463e+07   -1531.96 -30321.9 -3.21772
6.75576e+06 -1.48904e+11 9.22345e+08 -406574   -659.726 -29909.7 0.385425
6.75576e+06 -245608 -269456 -13070.3   -0.0350985 -0.061098 -0.00568895
6.75576e+06 -4.2133e+10 3.09373e+10 6.46768e+09   -36929.2 -37498.5 310.884
6.75576e+06 1.20498e+11 -2.17525e+10 -7.62783e+09   8942.21 31356.9 -35.2976
6.75891e+06 -1.4908e+11 1.19216e+09 3.65339e+07   -1509.88 -30328.9 -3.91848
6.75891e+06 -1.48906e+11 8.27967e+08 -405330   -640.875 -29909.7 0.394033
6.75891e+06 -245719 -269648 -13088.3   -0.0351091 -0.061095 -0.00569011
6.75891e+06 -4.22492e+10 3.08187e+10 6.46861e+09   -36808.4 -37587.2 292.343
6.75891e+06 1.20526e+11 -2.16535e+10 -7.62794e+09   8914.88 31361.9 -33.5673
6.76207e+06 -1.49085e+11 1.09644e+09 3.65193e+07   -1487.74 -30335.9 -4.61908
6.76207e+06 -1.48908e+11 7.33589e+08 -404060   -622.025 -29909.7 0.402639
6.76207e+06 -245830 -269841 -13106.2   -0.0351196 -0.061092 -0.00569127
6.76207e+06 -4.23649e+10 3.06998e+10 6.46947e+09   -36687.4 -37675.4 273.824
6.76207e+06 1.20554e+11 -2.15545e+10 -7.62804e+09   8887.54 31366.8 -31.8374
6.76523e+06 -1.4909e+11 1.00069e+09 3.65025e+07   -1465.55 -30342.9 -5.31948
6.76523e+06 -1.4891e+11 6.39211e+08 -402762   -603.177 -29909.8 0.411243
6.76523e+06 -245940 -270034 -13124.2   -0.0351302 -0.0610892 -0.00569244
6.76523e+06 -4.24803e+10 3.05807e+10 6.47027e+09   -36566.3 -37763.2 255.328
6.76523e+06 1.20582e+11 -2.14555e+10 -7.62813e+09   8860.21 31371.7 -30.1079
6.76838e+06 -1.49094e+11 9.04928e+08 3.64835e+07   -1443.31 -30349.9 -6.01966
6.76838e+06 -1.48911e+11 5.44833e+08 -401437   -584.329 -29909.8 0.419843
